# Columns:
#   1: x pos. [cm] (note: x->down)
#   2: y pos. [cm]
#   3: diameter [cm], flat-to-flat
#   4: focal length [cm] or 0
#   5: shape code (3)
#   #% separator to avoid having the given z position to be used by sim_telarray
#   6: z pos. + 92.550000 [cm] (not used if preceding '#' is preserved)
#   7: mirror number in original list (not used)
#   8: n_x (not used)
#   9: n_y (not used)
#  10: n_z (not used)
#  11: distance of optical axis to mirror center [cm] (not used)
#
# x(flat/cm) y(flat/cm) diameter(cm) focal_length(cm) shape_code z(cm) #% No_original_list original_mirror_type
500.0	100.0	98.5	1735.4	2	#%	208	0	0	0	1
500.0	200.0	98.5	1739.9	2	#%	209	0	0	0	1
500.0	300.0	98.5	1747.3	2	#%	210	0	0	0	1
500.0	400.0	98.5	1757.7	2	#%	211	0	0	0	1
500.0	500.0	98.5	1771.1	2	#%	212	0	0	0	2
500.0	600.0	98.5	1787.5	2	#%	213	0	0	0	2
500.0	700.0	98.5	1806.9	2	#%	214	0	0	0	2
600.0	-600.0	98.5	1803.9	2	#%	215	0	0	0	2
600.0	-500.0	98.5	1787.5	2	#%	216	0	0	0	2
600.0	-400.0	98.5	1774.0	2	#%	217	0	0	0	2
600.0	-300.0	98.5	1763.6	2	#%	218	0	0	0	1
600.0	-200.0	98.5	1756.2	2	#%	219	0	0	0	1
600.0	-100.0	98.5	1751.7	2	#%	220	0	0	0	1
600.0	0.0	98.5	1750.2	2	#%	221	0	0	0	1
600.0	100.0	98.5	1751.7	2	#%	222	0	0	0	1
600.0	200.0	98.5	1756.2	2	#%	223	0	0	0	1
600.0	300.0	98.5	1763.6	2	#%	224	0	0	0	1
600.0	400.0	98.5	1774.0	2	#%	225	0	0	0	2
600.0	500.0	98.5	1787.5	2	#%	226	0	0	0	2
600.0	600.0	98.5	1803.9	2	#%	227	0	0	0	2
700.0	-500.0	98.5	1806.9	2	#%	228	0	0	0	2
700.0	-400.0	98.5	1793.4	2	#%	229	0	0	0	2
700.0	-300.0	98.5	1783.0	2	#%	230	0	0	0	2
700.0	-200.0	98.5	1775.5	2	#%	231	0	0	0	2
700.0	-100.0	98.5	1771.1	2	#%	232	0	0	0	2
700.0	0.0	98.5	1769.6	2	#%	233	0	0	0	2
700.0	100.0	98.5	1771.1	2	#%	234	0	0	0	2
700.0	200.0	98.5	1775.5	2	#%	235	0	0	0	2
700.0	300.0	98.5	1783.0	2	#%	236	0	0	0	2
700.0	400.0	98.5	1793.4	2	#%	237	0	0	0	2
700.0	500.0	98.5	1806.9	2	#%	238	0	0	0	2
800.0	-400.0	98.5	1815.9	2	#%	239	0	0	0	2
800.0	-300.0	98.5	1805.4	2	#%	240	0	0	0	2
800.0	-200.0	98.5	1797.9	2	#%	241	0	0	0	2
800.0	-100.0	98.5	1793.4	2	#%	242	0	0	0	2
800.0	0.0	98.5	1791.9	2	#%	243	0	0	0	2
800.0	100.0	98.5	1793.4	2	#%	244	0	0	0	2
800.0	200.0	98.5	1797.9	2	#%	245	0	0	0	2
800.0	300.0	98.5	1805.4	2	#%	246	0	0	0	2
800.0	400.0	98.5	1815.9	2	#%	247	0	0	0	2
